Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
160527,-0.867035394,1.088855783,-0.534421574,0.814851376,-1.083336594,-0.680819436,-0.820004644,-1.597059451,1.59132511,0.056779797,2.018371315,-1.18680532,1.491362578,-0.434552922,0.336556996,1.27309795,-0.285477722,-0.359939483,-0.2704898,-0.421909422,-0.321786245,-0.801759565,-0.609861777,0.054798729,-1.381501761,0.578070176,-0.10941617,1.115675227,109.8997817,0
37989,-0.357050686,-0.899096238,0.035524499,-0.256984862,-0.356593443,1.161820328,-1.596704165,-1.709741091,1.308321849,1.562626632,-0.100848017,0.91885756,-0.916106507,1.597347859,0.519421908,0.23989988,0.427578954,-2.060851189,1.096946872,0.262761614,-0.277811334,-0.190581153,-0.005084114,0.788500305,-0.462453765,-1.451767021,0.135562779,-0.105077702,81.24545817,0
168314,-0.136058042,-0.309767881,0.578373046,-0.952036845,1.868806463,-0.837145681,0.935436617,-0.156775533,-0.850911362,0.055134964,0.805287715,0.08362684,0.236731514,0.519627989,-0.511229986,1.314803714,2.125208612,-1.233612843,1.019362706,0.890927439,0.478040085,0.628668403,-0.583055401,1.708920826,0.871576251,0.040648045,-0.577695371,1.291794811,97.67687951,0
75656,-1.35399759,0.19714337,0.356623495,-0.522138058,0.17676269,-0.20372901,-0.095507725,1.081141367,-0.042897919,-0.075942225,0.409291453,-0.182139738,-0.573414124,0.239229226,1.010710414,1.336086608,-0.733832137,-1.835943262,0.396149356,-0.416176116,1.440086784,-0.545821504,1.441282655,0.267454726,0.179869673,-0.774432452,-0.198859717,-0.525190357,47.85604546,0
103989,-0.659443963,1.226489513,-0.594516095,0.713901527,-1.044554522,0.603971949,-1.144046751,-0.473794376,1.09301954,-1.223117419,-0.753811945,1.371479585,-0.289189311,1.050155067,0.135371082,-0.815914354,0.129485363,0.219094491,1.447414836,1.073029188,-1.308452522,1.659909597,-1.124396173,0.920579017,0.361846125,-1.40942447,0.540901501,0.249017553,31.48660066,0
16406,-0.142820654,-1.518734507,-0.987441543,-1.769416507,-0.005648493,-1.437971666,1.500075418,-0.112826498,-1.458489504,-0.010974812,0.458367078,-0.716419481,-0.524925596,0.85973185,1.51153612,1.636750062,-1.101795262,1.494155129,-1.137963517,1.380950801,0.472034965,1.068574155,-0.486557397,0.107049515,0.69360176,-0.494429023,-0.944566876,-0.005754821,68.73428609,0
120868,-1.133595861,-1.332471064,-0.622282107,0.916862361,1.95146555,-0.894123011,1.585759862,-2.369400651,1.100207889,1.911600933,0.816891597,-0.951220464,-0.283334943,-0.256576054,0.340606079,1.212607635,0.097854209,1.062874176,0.893483834,0.710067028,1.269509937,-2.154034788,1.432314555,0.881986625,-0.429234264,2.370505583,0.619739205,-0.579822324,162.8334167,0
148643,1.031078122,-0.293657971,-0.959819086,-0.401395075,0.050285695,0.711721996,-0.129468792,-0.263718708,0.974553314,0.526738514,0.167401948,-0.063349061,1.242559106,-1.854268145,0.579006624,0.749428752,-0.494655279,0.196174682,0.679753153,-2.364970811,-0.229397854,0.130584812,-1.29334506,-0.121978042,0.804863754,-0.821244738,-0.159467895,-2.552232072,66.06301669,0
134390,-0.538342815,-0.634029761,-1.223151131,-0.711563765,-0.948838372,1.218019795,-0.721245618,-0.452979783,-0.683241049,-0.450076586,1.614217545,0.331707858,-1.030394967,-2.046670198,1.701560151,0.259549977,-0.144126756,1.695931219,-0.28693687,0.696457988,0.326806504,-0.676366978,-0.732416791,0.154291333,-0.122446734,0.427174,-0.372585009,-0.94632761,83.8205678,0
110961,1.157695255,0.356155701,-1.032131958,-0.762531817,0.164383252,0.281480716,1.673557226,-0.913734716,2.159762246,0.55512192,0.152565519,-0.533371295,0.062117713,1.671723703,-0.713281559,0.338079354,-0.265841497,0.399292328,-1.282000953,1.257151427,0.243192654,-0.008160444,1.445798665,1.434067463,-0.059741079,1.275218685,0.479201255,1.836877162,32.79868936,0
113071,2.609341479,1.775682339,-1.483321552,0.849945725,-0.34914298,0.744511179,-0.103011446,-1.297033043,-0.980217884,-0.320186768,-0.291539156,-1.751128767,-1.125846974,1.544165663,-0.812121488,-0.036323928,0.329740394,1.24692947,0.161070182,0.178085065,-0.205063816,-1.108134574,0.899518112,-0.998837335,-0.322595179,-1.143926568,-0.833002725,2.415435859,86.66716986,0
138938,-1.747141522,-0.634579375,-2.019706888,2.0730314,1.699394755,0.297870674,0.145314148,-1.127355159,-0.647707453,-0.163321831,-0.005084996,-1.175908867,0.873593007,1.572141837,0.737673744,-1.105724714,0.662479706,1.953327843,-0.451714899,0.82569768,1.495101175,1.210133729,-0.542184576,-2.270651582,-0.633158021,-0.050726634,-1.223833473,-0.920380872,97.49658826,1
5599,0.77993688,0.062608752,-0.4972114,1.594330683,-1.091276455,0.187097241,-0.670803508,0.690299985,2.330416668,-0.3706406,0.673329933,-1.113892744,0.466717071,2.807855494,1.427434064,1.779350884,0.64030995,1.05798057,0.554041823,-0.335322193,0.863209682,1.181981086,-0.440547622,0.017261044,-1.098446187,0.128223228,0.984851391,1.515201833,2.654099105,0
169141,0.584907481,-2.577157561,0.075469927,-0.338316523,0.982202498,-0.256580639,0.71159266,0.037621746,-0.146091695,-1.773228572,0.514314979,1.001559807,1.561224351,0.182708969,1.527389618,-2.802419324,0.706420086,-0.287737585,1.112613394,-0.834116579,1.545282967,0.995658988,-0.760634023,0.740528585,1.116882625,1.372208329,-0.181894553,-1.724686391,146.0594699,0
82257,0.443290795,-0.311600162,-0.649484832,0.762194749,0.763192626,1.92635142,0.311389614,-0.038387921,-0.329797398,0.070065769,1.080581095,-0.5868766,-0.509554379,1.660413481,1.667285468,1.029574089,0.226429926,-0.935896457,-0.827372166,1.0795452,-0.581207996,-1.361433527,0.752562351,0.237863477,-0.814109093,-1.510826265,-0.709947573,0.191814917,123.5483689,0
96438,1.470975808,-1.071830356,-0.038119525,0.412057916,-0.180032259,0.524019222,0.709883535,0.653964795,0.558222283,1.364263323,-0.801187566,1.281413033,1.102037635,-1.006717559,-2.260293216,0.994768017,-0.656453447,-0.976686149,1.191339067,-1.060403306,-0.113947078,-0.849939301,1.085482965,-0.908821036,-0.470096985,-1.735353529,1.030594091,0.653620924,107.2146264,0
76355,-0.511431813,-0.882650861,0.766327443,-0.441122296,-1.55390154,0.739556909,0.059646958,-0.741768051,0.606725818,1.232025004,-0.099572189,0.638639586,0.93162167,-0.154906859,-0.959151094,-0.687489245,0.412989402,-0.121092309,0.211335446,1.978359634,0.882866373,0.536782632,0.185541371,0.09852685,-0.197330388,-0.032458917,1.819180069,-2.9097612,84.50206471,0
19397,1.305826991,-0.280393969,1.18774414,2.175762165,0.028491329,-0.021835961,1.096631659,-0.564721265,0.820348264,1.507620129,-1.257516084,-0.329905707,1.324624807,-1.290971446,-0.930608234,-1.30174196,-0.170709269,0.051928216,-1.793660543,0.203497024,1.136071545,-0.312620055,-0.037239472,0.550834572,0.745485627,-0.084764913,-0.319879146,1.975281272,73.28988826,1
118003,0.277700993,-0.215795766,1.51054038,-0.941507806,1.433672889,-2.069490582,1.293619213,1.358126548,-0.312831843,0.695209687,-0.638523075,-0.512157219,1.385884902,-0.442161386,0.924632048,0.774131511,0.996019208,-0.295357669,0.529354743,1.541548754,0.197386188,0.219517238,0.323811139,0.138285966,0.089228585,1.345369549,1.012531145,-2.052016585,40.38532781,0
69981,0.018207796,-0.850472727,0.363279766,0.337088874,1.567040616,2.637393547,1.174094832,0.255960342,0.589975879,0.826409328,-0.250653725,0.098184639,-0.424399953,0.013008307,-0.190737438,1.035778387,-0.211287483,-0.464336949,0.612072108,-0.860968395,2.416706186,0.531047768,-0.597600562,0.805212248,-1.431381958,0.319136334,0.492247083,0.675769966,132.0551268,0
88615,-0.546889894,0.347045819,-0.264397835,-0.842038076,-0.628853818,1.027637738,-0.235816502,-1.288491169,0.519688975,0.106999153,0.349348026,0.743422522,-0.288435665,1.22824596,-0.881517357,0.230349008,0.503144974,0.801336444,-0.108940396,-1.112104226,-2.524514023,0.187172105,1.055648341,1.364397377,-0.211481909,-0.573925615,0.539401748,0.934835554,118.9644499,0
158288,0.074342624,0.043353641,1.127991619,-1.358843583,0.459047626,-0.051938345,0.945974205,-1.126886056,-1.941691669,-0.123040701,-0.878416259,0.271881092,0.030041718,0.048485828,0.870645014,-0.658428625,0.562084088,1.236736212,1.236767375,0.359623754,-0.632597954,-1.26350374,0.700937798,-0.383453808,0.097289952,0.836515891,-1.195603777,-0.891495251,133.0540584,0
42057,0.396124035,-0.632082666,0.263478854,0.191805547,-0.012601786,0.130651718,1.622996695,0.978648167,0.466038325,1.509411871,0.753647105,0.970894562,-0.429525421,-1.239956105,1.664633217,-0.82186362,-1.376996739,-0.398501637,-0.306972678,-1.175139155,-0.508158196,-0.388455291,-0.42836423,-1.090375521,0.37620571,0.283326249,-0.521681042,-1.110295931,147.2335397,0
53520,1.361057696,1.274062954,-0.390407191,-0.016055491,-0.128917031,-0.686516944,-0.1834806,0.928436951,-1.808767696,0.664700866,0.328386943,1.722341729,0.027523211,-0.169672135,-0.673262126,-1.350311152,-0.178555383,-2.761028956,1.076503843,-0.349443246,-1.333357522,0.816053778,0.087674758,-1.074942544,-0.618281827,-0.164200572,-0.231424474,-1.107013672,74.6839781,0
71803,0.867275855,-0.122599316,0.306123805,-0.765128018,0.136025215,-0.557627987,0.205052522,0.189726227,0.640518413,-0.946203504,1.109668954,-0.428101306,0.14704109,0.72718036,1.568818239,-1.069057997,-0.762269501,0.08889459,-1.16441155,0.657277941,-1.378589616,1.97892089,1.712119379,0.91950278,-1.196378447,1.088882752,-0.61666287,-0.700210247,153.4595788,0
12586,1.053847707,-0.694124433,0.805331257,-0.296625888,0.517653662,0.287871744,0.072627045,0.360660621,0.610091352,-0.775702655,3.192728081,-0.528126262,1.092871149,1.121443849,-0.504671212,0.018842127,-0.40476709,0.030715832,-0.069548501,0.9180266,0.326895289,-0.930838628,0.762332577,-0.25664544,0.217102778,0.366631159,-1.065454298,0.134634185,115.6866824,0
99189,-0.994764205,0.677541299,-0.769088574,-0.137809045,0.800264109,-1.093594432,0.129095329,-0.73803565,-0.188826473,0.138008885,-0.565284443,-0.297053002,0.66960541,-0.944109518,-0.687351536,-1.199908836,0.575088986,0.235656795,-0.788840805,0.301768959,-0.406943534,-0.091518909,-1.491820012,1.960043055,-0.775449791,1.204892854,1.084266063,-0.231519271,145.7515627,0
163963,0.680326428,-1.286655755,1.5814396,-1.432947426,-0.862817785,-0.617078713,1.266798228,0.521390146,-1.744166119,-0.643450574,-2.121943279,1.887740838,-0.305133698,-1.602426877,-1.024570003,-2.94E-05,0.703136307,-0.040557504,-0.090821848,0.53854438,-1.005572133,1.366727162,-0.103043815,-0.385783324,-0.99462946,1.005459926,0.496042045,-0.031351053,168.6901849,0
58864,-0.653638457,-0.523789314,-0.594196164,0.638589181,-1.840776615,0.037924721,1.370640184,0.887898818,1.053307561,-0.487108243,0.685351798,0.060326394,0.713879789,0.328154985,-2.094293581,0.160713611,-0.258417177,-1.255565703,-1.172411262,0.630238839,-0.651390478,-1.780453776,-0.811909135,1.096806705,0.275688256,2.069501212,0.710926251,-1.166471243,146.4943366,0
167187,-0.330985245,2.308349169,1.353769531,-1.188986143,1.251656195,-0.197161897,0.560229452,1.429982185,1.748549255,0.174435493,0.139658013,0.766915779,-0.156912444,0.134221284,-0.819547549,-0.504017528,0.13656007,0.612393115,-0.380892308,0.518344609,-0.363842684,-1.314789712,-0.544154645,0.510831957,-1.103692649,0.228543274,-0.116385988,1.965108807,30.27505511,0
130268,-0.639326135,-1.008585493,-1.239358028,-1.008435783,0.962208157,-1.355906473,0.287225048,-0.692190629,1.037131559,-0.081116776,0.976109226,-0.632566494,0.866698633,1.15763054,2.419730337,-0.927889066,1.658536675,0.444956355,-0.51872202,0.752180394,-1.52735664,0.373988051,0.575621504,1.238086151,1.470958132,-0.402117314,-1.123488366,1.314018175,56.56920776,0
138492,0.625196558,0.155773089,1.532049203,-1.220454003,-0.791022847,1.249321789,-0.769672332,0.059432998,-0.115829157,0.458971895,-0.951198901,0.580055987,1.009376693,0.545994842,0.978895424,-1.926938303,-0.564340093,0.994594667,0.782786295,1.00110875,1.013569175,-0.426417755,1.230255246,-0.543461615,0.394275949,-1.567694131,0.075055782,1.031040659,142.0123259,0
65481,1.982077772,-0.188337284,0.107309787,-0.270175163,-0.784960102,-1.617834326,-0.630457764,-0.752357761,1.816640202,1.322938949,-2.295135281,-0.533068946,1.470863924,1.730972492,-0.034667253,0.297236956,-0.010895351,-0.563841889,-0.855642872,-0.713652349,1.397680054,-0.429943495,-0.319619267,0.45844801,0.51310157,0.337645219,-0.133646598,0.137783737,117.5843759,0
133802,-1.034209019,0.544455791,-0.294902656,1.467974227,0.123267716,-0.720823474,-0.072527439,-1.458746022,-0.42770195,0.631338182,1.890002896,-0.069282259,-0.041783798,-0.457715116,1.095475638,0.81442073,-0.68364657,-0.51907567,-0.44881302,-0.185809882,-0.038121251,1.77343801,-0.452779074,0.222484156,0.499218531,0.391595168,1.709610428,1.136825957,105.4208809,0
29006,-0.395925916,-0.04151798,-0.413435417,0.807704961,0.092575667,-0.348790974,-0.417364926,-1.931829046,0.476216714,-0.131841072,-2.139854464,-0.517131135,2.358764448,1.959436068,-0.68654506,-0.913165792,-1.401673398,0.19976522,1.077585332,-0.917497095,-0.150207639,-2.695342385,-0.505624201,-0.858364597,-0.773214696,-1.041586364,1.179908167,-0.401870394,45.21773266,0
72561,0.167940076,0.726264837,-0.268697411,-0.094699988,1.506530865,-1.283560621,-1.215135923,-1.145171966,0.419266022,-0.463327753,0.843128969,-1.086525433,0.884940162,0.189867081,-1.263364346,-1.274958466,-2.225626755,-0.321833856,1.873993865,2.179226026,-0.150359853,0.044208454,-2.726104929,-1.322719857,-1.463382834,0.336575759,-1.481846708,-0.425283495,108.9121146,0
38383,-0.165895057,1.002018813,2.43509606,-0.101925556,1.841711485,-1.739543647,1.885709169,1.094258463,-0.527543779,-1.51856034,0.124663014,0.514630891,-0.060789685,-0.278228763,0.385658595,-0.569758458,1.829705733,-0.622400289,0.125725432,1.177396169,2.615565746,1.052312719,0.90049537,0.032578111,0.777060076,-1.357095119,-0.431475984,-0.583708344,28.09871124,0
69174,-2.15965235,-0.811425101,0.67948404,-0.436363714,-1.643642222,-1.148622666,-0.066529771,0.1758203,-0.386827097,-0.056918159,-0.061956879,1.008901084,0.051652895,1.025997309,0.196536774,0.611365703,0.932266763,0.980381538,0.116058435,-2.239802814,-1.86598824,-1.962198427,-0.174751424,-0.673408305,-1.465595391,-0.51185575,-1.307789793,0.593648294,58.43468938,0
82182,-1.202410787,0.122832849,-0.658000451,0.623122297,0.107937369,0.257289482,1.408840762,-0.539560752,1.191726117,2.201351794,-0.78655787,1.460591601,-0.053609774,-0.376039163,-0.675108021,1.175710815,1.278309315,0.158290595,-0.58517576,1.00454556,0.452483461,-1.375848247,0.229468267,2.559041094,0.542090885,-0.184274379,0.348581672,-1.31083985,85.31112334,0
38817,-0.268865616,1.511662689,2.809510481,0.512511964,-1.322733928,-0.019765869,-1.256990116,0.063353195,-0.95972622,-0.627698987,0.606773318,1.092792758,-0.913593162,0.394447082,-2.017454432,-0.327975691,-0.548703258,0.907752271,0.654477039,-0.165785448,-0.560101426,0.090259568,-1.013224303,-1.363322429,-1.318127281,-1.573307809,-0.671118151,1.483167792,107.6635528,0
29709,-1.385315471,0.613125478,-0.477436429,1.03388893,0.067750681,0.2969541,0.135539395,1.1610738,-0.656790747,-0.812652822,0.488845621,0.389549578,1.014752859,2.148677941,-0.17828975,-0.275203191,-0.920849103,0.217188301,-1.186988211,-0.524654278,1.537592111,2.194280881,-1.772372403,0.548342452,0.590904316,-0.075068956,0.091040622,-1.010673505,70.27513959,0
106433,-0.867660524,0.135454782,0.667828804,-0.585745077,-0.840241356,-0.346903458,-1.038617342,0.765705629,-0.147389878,1.001984278,-0.129162765,-0.694172821,-1.250343087,-0.574733045,-0.111029535,-0.837028069,-0.058663183,-1.671435457,-0.036506045,-0.396017378,0.332551759,-0.694634772,0.407606955,0.355809627,-0.323528922,-0.391148671,-1.341715152,0.53832525,54.10269297,0
75285,0.393530162,0.646575199,1.491303372,0.255835484,1.516556432,0.806196246,1.233639708,0.173674815,-0.29991277,0.029230022,1.410990293,-0.395531354,-0.846282179,0.538671055,-0.092662319,-1.183501531,-0.47584908,0.949332392,0.090858572,-0.602972911,-0.751730873,0.691189752,-0.362771548,1.539716666,2.331360901,-0.533283922,0.704166222,0.620494564,46.14734793,0
94958,-0.467186085,0.414933647,0.580070601,1.287382097,-0.091501826,-0.82434609,1.902883041,-1.632949075,-0.264023802,2.404526711,0.188488521,-0.741325955,-2.361871685,-0.669118681,0.853860852,0.682212213,0.607699432,-1.202185208,-0.575183752,0.440842665,0.420886878,-2.399614425,-0.448597524,2.089723478,0.958535169,1.8470794,0.437721055,-0.466520031,61.03079472,0
9319,0.547019036,1.138602495,-0.580485968,-0.350208835,0.215760058,-2.814014455,1.640081349,0.76373791,-1.155669522,-0.049346578,0.743952485,0.71208612,-0.013017688,0.729834267,0.900878903,0.186956019,-0.594334042,0.751429248,-2.769395956,-0.703268813,0.850678979,1.042365341,-0.451108604,0.815997741,0.237656303,-1.57093134,-0.980585281,-0.426267739,125.7577386,0
69060,-0.324742263,0.35519961,1.066413551,0.828101322,-1.444450836,1.203459881,-0.96424152,0.318535451,-0.661891789,-0.249357923,0.258667217,0.176304212,0.914261533,1.143438762,-0.34377998,1.487162578,0.538141548,-0.127044797,1.561166676,-0.333385732,1.814859624,-0.186727918,-2.300330083,0.561055461,-0.196647964,0.186551144,-1.701695537,0.469434303,132.3662035,0
133909,0.40503404,0.513031457,-0.101791422,-0.605013308,0.325975629,1.710229801,-0.745572479,-1.286851592,-1.012811905,-0.344307257,-0.484389824,1.018455537,0.055621124,0.362646637,-0.900740819,-2.067266923,-0.493691425,-0.715742934,-0.5454616,0.654756799,-0.855592555,0.781800663,0.165866285,0.243925669,-0.235323931,0.697512961,1.933872724,-0.450503262,45.39518634,0
160389,0.258217074,-1.046550405,-0.246232195,-0.627950271,-0.642286131,1.493771087,-1.800894485,1.459238197,-0.330979568,-1.987458646,-1.239336014,-0.424595384,-1.49620636,-0.85225027,-2.547163801,0.557375686,-0.222942951,0.649023033,0.654552268,-1.012740905,-0.316303575,1.873148282,0.793660406,-0.143310651,-0.767561185,-0.234086859,0.076970792,0.011912887,41.10797132,0
94563,-0.99409263,-0.842780694,0.260002935,1.886648457,1.438832716,-0.179216669,0.318721638,0.81399772,1.227808816,0.535067131,0.822559878,-0.894913281,1.047093355,-0.288589609,0.844069977,1.020561388,-1.031511469,-0.433857461,-0.77305046,0.284870038,0.513707287,0.087674958,0.930971323,1.705654218,0.079421326,-0.620311292,-2.687503612,-0.223214491,107.9165562,0
41001,-1.320420353,-1.142788382,1.747818213,1.201456579,0.695477749,-1.563048207,-1.263214698,-0.163534876,-0.91662643,0.35246822,0.928484581,-1.635494268,-0.019368583,0.461602377,-1.093911197,0.482100024,-0.602448396,-0.716579519,-1.939670051,-0.241025544,0.929109205,-1.554120414,0.573029247,-1.648919756,0.827201474,1.202744448,0.181929119,-0.650025894,135.2359033,0
93544,0.299687892,0.898778325,0.875456777,-1.03598439,-0.09002318,0.884112674,1.837595049,1.361247338,0.851003307,-2.627679948,-1.486537269,0.785916456,-1.030463882,2.120588449,0.88796995,1.484448893,1.351810517,-1.131206871,-0.141497067,-0.44375197,0.177329212,-0.755197939,-0.56344837,-0.64392198,1.295121465,-2.284929063,-0.815957026,-0.269502577,68.71611415,0
105754,0.268301533,1.275109123,-1.252852098,-0.326398439,0.00297574,0.372540312,2.106443397,-0.893180633,-0.520279055,-1.567197372,-0.513924923,0.396742251,0.84382819,-0.652686756,-0.305197879,0.100547461,0.354864904,1.5014028,-0.076975818,0.054790037,0.479464216,-1.031767673,0.152679213,0.285607579,-0.460650885,0.022579734,-0.489818316,0.080510976,130.4574211,0
140451,0.899106199,0.139369774,1.253735492,-1.005246761,1.496698762,1.258725597,-0.303676084,1.136129572,1.555755102,-2.739340743,0.350320412,0.439864943,1.681606898,-1.363939315,0.691076856,-2.348378584,0.152857414,-2.867140829,0.805901015,0.42760725,1.908780916,-0.347547025,1.722140016,0.180060935,0.986831632,-1.36987899,-0.583914185,0.691908792,54.61419995,0
63979,0.320983637,-0.622870852,0.619734221,0.19032276,0.017861725,-2.565903475,-1.052575077,-0.643850199,0.258811388,1.029466012,0.29159813,1.289200142,2.801830951,0.762183348,-0.80358414,-0.565527535,-0.384188629,-0.58567622,-0.286966819,-2.400831609,0.107463364,-0.202832008,-3.622030229,0.358780215,-0.392792157,-1.671684046,1.02004639,-0.074573156,106.9703201,0
66350,1.158709963,-0.734019918,-0.184974637,2.067620792,1.060247182,-2.395213124,0.876206825,-1.518278504,-0.481090352,0.128252866,0.710658945,0.511226362,-0.826051279,0.262152701,-1.043544487,0.518795579,1.799748923,-0.454961923,1.858056441,-0.340705212,0.145234441,-1.26892118,0.755076039,-1.245267747,-0.488577269,1.62235967,0.388885212,0.253884719,112.6706223,0
93932,-0.110067644,-0.993949988,0.627013931,-1.659257981,-0.242467453,0.549375866,0.424108384,-1.585688878,-1.249194849,0.211287363,-0.491656371,-0.476446923,-0.458237439,-2.846944985,0.584759791,-0.938882168,0.047136909,-2.302075143,0.146764237,0.731236552,-0.987421477,2.061482834,1.123256274,1.209003396,0.181125376,-0.39605521,0.020111656,1.423370489,140.331975,0
53539,-0.667234749,-0.453449235,0.525303518,1.045350171,-0.017243147,-0.051968058,0.64096326,0.548328872,2.495181416,-0.909156817,-0.032911328,-0.01394804,-1.477673477,-1.078333133,0.32260377,2.992135273,0.406705423,0.191531989,-0.576894909,-1.037664431,-0.317467943,1.109698596,-0.128639437,1.211631945,1.46124899,1.11229807,0.624161111,0.043839679,28.05078102,0
68706,0.974466573,-1.376225721,-0.174386455,1.280537092,0.233683227,-0.847024902,-2.188787587,-1.033092173,0.704633783,-1.062913595,-1.144428963,0.83404779,-0.637353511,-0.105549571,-0.526303791,-0.664400425,0.488926876,-1.002031516,-0.841787138,-1.348992085,-0.481845521,-1.072100481,-0.36299152,0.363031813,0.750645446,-0.403554159,-1.124282047,-0.218932656,12.81508858,0
75586,1.153612372,-0.241160279,-2.866904529,0.488430339,1.033240108,-1.455900308,1.468130818,0.60308238,1.170717883,0.392836521,0.006356177,0.602345765,2.216570715,0.217169728,0.467778407,0.803279911,0.518971238,0.194777032,-0.159519107,1.140505867,-0.10354823,0.83890122,-1.653631208,0.21911181,-2.737382034,-1.389949458,-0.232233201,-0.602983261,101.9700644,0
151351,0.965889443,0.636656044,0.248838209,0.650954331,-0.057360567,-0.13008647,1.016689644,1.625401067,-0.228976239,0.597817379,0.613942734,0.919648852,1.219920078,-1.27551031,0.433632974,1.390495593,-0.15950317,-0.342612075,-0.435672528,-0.420919565,-0.440774468,0.093080082,0.647332072,-0.181332789,0.569105618,0.039785513,1.967072996,-0.389746588,82.62379654,0
133938,1.042985876,-0.348582295,-0.086259107,-0.747119329,-0.560656715,-0.862440621,-0.750118713,-0.919528928,0.964771709,0.247768473,0.165328666,-0.732135736,0.197974057,0.206462668,-0.331082933,-1.199706279,-1.316219218,0.50828829,1.523574339,-0.3328097,-0.272185913,-0.348655202,0.5439909,-0.920174383,1.013965314,0.148035309,0.538783217,0.478790247,162.3140959,0
157901,0.977734483,-0.406223991,-0.619558833,-1.174242569,-0.932288972,0.522190701,-1.677167881,0.40103457,-0.284204947,0.848651139,-0.903331457,-0.087264761,1.057781172,0.200508558,-0.354939834,0.906190125,-2.212331351,0.631911269,-1.830303735,0.347312952,0.861557792,0.10283703,-0.203501678,0.052648427,1.374661659,-1.27734137,-0.24980299,-2.114823519,86.25265478,0
117708,0.144997773,-0.685333876,-0.292438563,-0.428008888,1.399019225,0.269517204,-0.907903655,-0.777375765,-0.572710198,-0.368418178,-0.098716328,-0.67984986,0.113105046,-1.298297208,-0.058816569,-0.368009285,0.356215344,1.145396089,-1.596227542,1.032816375,-0.662373155,0.353846377,-1.338338437,0.730908697,0.317224975,-0.838617123,0.730484029,-0.597877585,96.90847474,0
136470,-1.023422477,-0.833502061,-1.362470717,-0.505498664,-1.737839861,-0.005787337,1.120051288,-0.899711177,0.367322875,0.637820341,-0.402321382,0.010298556,0.984148867,-0.840927427,0.272888076,-0.697473423,-0.184652105,1.289206405,0.551081164,0.038494834,0.426406232,-0.227912359,-0.8716615,1.154253333,1.636924268,1.41814494,-0.496847462,-1.04295356,130.8182901,0
51313,1.053552014,0.156526807,-0.194454605,-1.495740838,-0.387058339,0.16694996,0.974831177,0.9967373,-0.58034051,0.510882667,-0.468998769,-0.830818081,-0.575193909,1.010254673,-0.092873446,0.22534119,0.106190919,2.24561641,0.571591818,0.391570481,-1.169126638,0.936990288,-2.233375506,-1.512503725,-0.015208618,0.658982,-0.34709049,-0.188389098,120.8301366,0
54502,0.62840615,0.62064943,-0.372765536,-2.758661714,-0.500805239,0.415289856,-1.043398569,-0.754758006,0.210702364,1.48777325,-0.957580446,-0.529139555,-0.835042169,-0.206193858,-0.407257093,-1.416650599,-1.164068171,0.66546414,-1.858010058,0.908596483,-0.824138299,0.803953528,0.980024314,0.764325593,-0.693478799,-0.634729553,0.332353785,-0.844572141,155.3222006,1
123405,-0.041850124,-0.273259043,-0.953109762,-1.296528588,-0.819396932,1.664623496,1.981901649,0.427878698,-0.931837828,-1.771753337,-0.696777167,-0.266220241,1.298407901,0.473648329,-2.379109766,0.325298062,-0.515790566,-0.060292408,0.471887403,1.632347398,-1.227197291,0.473964796,-0.814849349,0.082124716,-0.662020496,1.439753579,0.365103365,0.641090465,117.8468928,0
51241,1.773001583,2.16050054,0.653055611,0.021344326,-1.531199796,0.245537025,-0.658290505,-0.181837272,-0.919410292,-1.67984622,1.592414973,0.687424193,0.935276653,-1.058450989,-1.550763912,0.069037856,-1.230710488,-0.149312058,-0.525875315,-0.391869333,-0.222003694,0.309963298,1.51649611,0.07627723,0.925492114,-2.032372151,0.597772364,-0.931496245,170.5491936,0
160978,-1.230810545,0.153610001,0.724519667,-0.93828072,-0.292919111,1.972240928,-0.294758145,-0.021200843,0.291445328,-1.255582518,-1.853713895,0.264392763,-0.034325288,0.06463443,2.143850872,-0.725828551,0.684991996,0.863651048,0.150649257,0.214953685,0.882488013,0.184319967,-0.248692658,0.271889831,0.331481247,0.067101698,-0.347529199,-0.824885267,170.5233602,0
22191,-0.076136646,-0.965559421,3.423826211,-0.412960338,0.229981858,1.684662027,1.675359555,-1.42898961,-0.193119343,-0.11418034,-0.570309909,-1.303824427,1.208940114,-0.398944403,1.171630961,-0.363447675,-0.381093072,0.657261455,0.045059561,1.270214573,-1.230357434,-1.537558956,-0.216349301,-0.46828602,-0.843702625,-0.269497304,0.287470383,1.13998975,211.1593557,0
36563,-0.416752309,1.182316556,0.581079255,-1.139414375,0.538014683,1.377974215,0.432477497,-0.133419697,1.240240643,0.323541352,0.258439364,0.136497232,-0.39540525,-0.856704942,0.375128365,-0.483772165,1.600178112,0.201676677,0.095564443,-1.611374439,-1.836835687,-0.171995907,-1.34980824,0.50122061,0.691705994,0.710665768,-1.04254406,-0.324000032,70.75823153,0
9432,-0.314715979,0.375427596,0.553142843,-0.619653806,0.818553251,0.584593351,-0.155757857,1.452896634,0.604491661,-1.573416792,0.794741123,-1.588907886,0.145929031,1.501806077,-0.404502943,1.714036375,-0.237887334,1.153363989,1.557862196,-0.065928699,0.284397248,1.897589998,-0.262782224,-1.376682186,-0.04119828,-0.61924357,1.508755027,0.106367924,76.13941566,0
